Record Time,Distance (cm),Moving Average (cm)
2023-04-19 16:30:00,176553.55240508856,176559.2384895813
2023-04-19 20:30:00,176555.42343544477,176559.24246723417
2023-04-20 00:30:00,176566.37171705024,176559.26442738774
2023-04-20 04:30:00,176561.03239349308,176559.25464347203
2023-04-20 08:30:00,176559.11168625476,176559.27292793166
2023-04-20 12:30:00,176562.50610908878,176559.28042965394
2023-04-20 16:30:00,176562.09362264394,176559.3182339994
2023-04-20 20:30:00,176565.65778549813,176559.4063875483
2023-04-21 00:30:00,176577.22071916037,176559.50312450726
2023-04-21 04:30:00,176560.56810014672,176559.44245885752
2023-04-21 08:30:00,176549.3261321638,176559.4440595428
2023-04-21 12:30:00,176572.69518992386,176559.51582143258
2023-04-21 16:30:00,176567.74003515928,176559.50245410964
2023-04-21 20:30:00,176559.4319359502,176559.5039652535
2023-04-22 00:30:00,176561.58548801736,176559.47926967315
2023-04-22 04:30:00,176559.90783429457,176559.3967696988
2023-04-22 08:30:00,176550.12110224547,176559.32311141182
2023-04-22 12:30:00,176565.4740036402,176559.33815660066
2023-04-22 16:30:00,176558.88073699828,176559.35794523492
2023-04-22 20:30:00,176554.6936635273,176559.33556262185
2023-04-23 00:30:00,176561.11289005744,176559.34106339654
2023-04-23 04:30:00,176566.69959818645,176559.30957931664
2023-04-23 08:30:00,176550.70072927015,176559.31366889642
2023-04-23 12:30:00,176556.51302422286,176559.2687404127
2023-04-23 16:30:00,176563.184104083,176559.22665234134
2023-04-23 20:30:00,176554.05751503358,176559.15480914793
2023-04-24 00:30:00,176559.13445901586,176559.15881053614
2023-04-24 04:30:00,176569.31565552443,176559.1647593897
2023-04-24 08:30:00,176567.94672964036,176559.23663531546
2023-04-24 12:30:00,176562.54520498877,176559.25714421432
2023-04-24 16:30:00,176555.47903239925,176559.24839834057
2023-04-24 20:30:00,176544.70726711059,176559.19344626603
2023-04-25 00:30:00,176555.2862259216,176559.19799610155
2023-04-25 04:30:00,176560.37239163954,176559.16777744985
2023-04-25 08:30:00,176551.04387660598,176559.10742784795
2023-04-25 12:30:00,176557.2620611845,176559.1640732928
2023-04-25 16:30:00,176572.18853179834,176559.24509465104
2023-04-25 20:30:00,176574.3731607948,176559.33511647585
2023-04-26 00:30:00,176553.82783896735,176559.3516634483
2023-04-26 04:30:00,176564.88093333013,176559.37948847268
2023-04-26 08:30:00,176572.6814427427,176559.43021805456
2023-04-26 12:30:00,176557.70094463995,176559.48013493212
2023-04-26 16:30:00,176553.22480846432,176559.4972429438
2023-04-26 20:30:00,176551.95156325048,176559.4756360574
2023-04-27 00:30:00,176571.83034409795,176559.57425495918
2023-04-27 04:30:00,176572.15936621037,176559.63561086226
2023-04-27 08:30:00,176556.4925169384,176559.58494017454
